Date,SKU,Product_Name,Product_Category,City,Warehouse,Stock_Begin,Stock_Sold,Stock_End,Demand_Mean_7P,Demand_Std_7P,Demand_CV,Seasonality_Factor,Ordering_Cost,Holding_Cost_Per_Unit,Transportation_Cost,Unit_Value,Lead_Time_Mean,Lead_Time_Std,Classical_EOQ,Optimal_Order_Quantity,Optimal_Multiplier,Expected_Total_Cost,Expected_Service_Level,Stock_Turnover,Days_Since_Period_Start,Period_Index
2025-03-26,SKU_1,Head & Shoulders Shampoo,Personal Care,Berlin,Berlin WH,496,31,465,27.285714285714285,4.333071682315172,0.15880367422097488,1.148906331114708,50.03,8.14,20,6.0,3,1.0,132,66,0.5,35296.7,0.99,0.0625,12,12
2025-04-02,SKU_1,Head & Shoulders Shampoo,Personal Care,Berlin,Berlin WH,465,34,431,29.0,4.27617987059879,0.14745447829651,1.15,50.03,8.14,20,6.0,3,1.0,136,68,0.5,36909.12,0.99,0.07311827956989247,13,13
2025-04-09,SKU_1,Head & Shoulders Shampoo,Personal Care,Berlin,Berlin WH,694,30,664,28.714285714285715,4.130523512800274,0.14384907756020857,1.148906331114708,50.03,8.14,20,6.0,3,1.0,135,67,0.5,36467.78,0.99,0.043227665706051875,14,14
2025-04-16,SKU_1,Head & Shoulders Shampoo,Personal Care,Berlin,Berlin WH,731,48,683,31.571428571428573,7.871415607974806,0.24932085636119294,1.1456412726139078,50.03,8.14,20,6.0,3,1.0,142,71,0.5,40727.5,0.99,0.06566347469220246,15,15
2025-04-23,SKU_1,Head & Shoulders Shampoo,Personal Care,Berlin,Berlin WH,683,25,658,31.571428571428573,7.871415607974806,0.24932085636119294,1.1402524364028122,50.04,8.14,20,6.0,3,1.0,142,71,0.5,40727.73,0.99,0.036603221083455345,16,16
2025-04-30,SKU_1,Head & Shoulders Shampoo,Personal Care,Berlin,Berlin WH,658,38,620,34.0,6.782329983125268,0.1994802936213314,1.1328184038479816,50.04,8.14,20,6.0,3,1.0,147,73,0.5,42335.27,0.99,0.057750759878419454,17,17
2025-05-07,SKU_1,Head & Shoulders Shampoo,Personal Care,Berlin,Berlin WH,691,33,658,34.142857142857146,6.749149606295838,0.19767383784130066,1.1234475798840484,50.04,8.14,20,6.0,3,1.0,147,73,0.5,42423.74,0.99,0.04775687409551375,18,18
2025-05-14,SKU_1,Head & Shoulders Shampoo,Personal Care,Berlin,Berlin WH,658,26,632,33.42857142857143,7.287114711346771,0.21799061102319398,1.112276612225665,50.04,8.14,20,6.0,3,1.0,146,73,0.5,42138.84,0.99,0.03951367781155015,19,19
2025-05-21,SKU_1,Head & Shoulders Shampoo,Personal Care,Berlin,Berlin WH,776,35,741,33.57142857142857,7.306692487168242,0.2176461591922455,1.0994683987361193,50.05,8.14,20,6.0,3,1.0,146,73,0.5,42247.98,0.99,0.045103092783505154,20,20
2025-05-28,SKU_1,Head & Shoulders Shampoo,Personal Care,Berlin,Berlin WH,814,37,777,34.57142857142857,7.22806322324201,0.20907620893675238,1.0852097120096733,50.05,8.14,20,6.0,3,1.0,148,74,0.5,43109.35,0.99,0.045454545454545456,21,21
2025-06-04,SKU_1,Head & Shoulders Shampoo,Personal Care,Berlin,Berlin WH,850,32,818,32.285714285714285,4.712120714991612,0.14595064161478447,1.0697084758065654,50.05,8.14,20,6.0,3,1.0,143,71,0.5,40004.59,0.99,0.03764705882352941,22,22
2025-06-11,SKU_1,Head & Shoulders Shampoo,Personal Care,Berlin,Berlin WH,891,48,843,35.57142857142857,6.253162465211226,0.1757917158894722,1.0531907330563803,50.05,8.14,20,6.0,3,1.0,151,75,0.5,43637.83,0.99,0.05387205387205387,23,23
2025-06-18,SKU_1,Head & Shoulders Shampoo,Personal Care,Berlin,Berlin WH,917,38,879,35.57142857142857,6.253162465211226,0.1757917158894722,1.0358973496431336,50.06,8.14,20,6.0,3,1.0,151,75,0.5,43638.08,0.99,0.04143947655398037,24,24
2025-01-01,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,120,13,107,13.0,3.9,0.3,1.0,50.0,6.26,22,6.0,3,1.0,104,52,0.5,17306.7,0.99,0.10833333333333334,0,0
2025-01-08,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,107,14,93,14.0,4.2,0.3,1.0180805020382984,50.0,6.26,22,6.0,3,1.0,108,54,0.5,18273.81,0.99,0.1308411214953271,1,1
2025-01-15,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,145,13,132,13.0,3.9,0.3,1.0358973496431336,50.0,6.26,22,6.0,3,1.0,104,52,0.5,17306.7,0.99,0.0896551724137931,2,2
2025-01-22,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,186,13,173,13.0,3.9,0.3,1.0531907330563803,50.0,6.26,22,6.0,3,1.0,104,52,0.5,17306.7,0.99,0.06989247311827956,3,3
2025-01-29,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,173,13,160,13.0,3.9,0.3,1.0697084758065654,50.01,6.26,22,6.0,3,1.0,104,52,0.5,17306.83,0.99,0.07514450867052024,4,4
2025-02-05,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,316,14,302,14.0,4.2,0.3,1.0852097120096733,50.01,8.14,22,6.0,3,1.0,94,47,0.5,22122.43,0.99,0.04430379746835443,5,5
2025-02-12,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,349,14,335,13.428571428571429,0.4948716593053935,0.036852144841891005,1.0994683987361193,50.01,8.14,22,6.0,3,1.0,92,46,0.5,20266.03,0.99,0.04011461318051576,6,6
2025-02-19,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,335,12,323,13.285714285714286,0.6998542122237652,0.05267719876953071,1.112276612225665,50.01,8.14,22,6.0,3,1.0,92,46,0.5,20174.02,0.99,0.03582089552238806,7,7
2025-02-26,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,323,15,308,13.428571428571429,0.9035079029052513,0.06728250340783785,1.1234475798840484,50.02,8.14,22,6.0,3,1.0,92,46,0.5,20310.58,0.99,0.04643962848297214,8,8
2025-03-05,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,308,18,290,14.142857142857142,1.8070158058105026,0.12776879435023755,1.1328184038479816,50.02,8.14,22,6.0,3,1.0,95,47,0.5,21231.29,0.99,0.05844155844155844,9,9
2025-03-12,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,382,23,359,15.571428571428571,3.499271061118826,0.2247238296131356,1.1402524364028122,50.02,8.14,22,6.0,3,1.0,99,49,0.5,23273.38,0.99,0.060209424083769635,10,10
2025-03-19,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,405,15,390,15.857142857142858,3.356382892705923,0.21166378602649963,1.1456412726139078,50.02,8.14,22,6.0,3,1.0,100,50,0.5,23608.94,0.99,0.037037037037037035,11,11
2025-03-26,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,439,21,418,16.857142857142858,3.6811710647786073,0.21837455469025635,1.148906331114708,50.03,8.14,22,6.0,3,1.0,103,51,0.5,24663.65,0.99,0.04783599088838269,12,12
2025-04-02,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,418,19,399,17.571428571428573,3.5398604838182472,0.2014554746888433,1.15,50.03,8.14,22,6.0,3,1.0,106,53,0.5,25502.75,0.99,0.045454545454545456,13,13
2025-04-09,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,550,17,533,18.285714285714285,2.762725657973388,0.15108655942041965,1.148906331114708,50.03,8.14,22,6.0,3,1.0,108,54,0.5,25945.09,0.99,0.03090909090909091,14,14
2025-04-16,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,637,24,613,19.571428571428573,3.0169588688489823,0.154151183079875,1.1456412726139078,50.03,8.14,22,6.0,3,1.0,112,56,0.5,27357.67,0.99,0.03767660910518053,15,15
2025-04-23,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,613,20,593,19.857142857142858,2.9485382057928993,0.1484875355435273,1.1402524364028122,50.04,8.14,22,6.0,3,1.0,112,56,0.5,27549.12,0.99,0.03262642740619902,16,16
2025-04-30,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,593,26,567,20.285714285714285,3.534090536243709,0.17421573065990115,1.1328184038479816,50.04,8.14,22,6.0,3,1.0,114,57,0.5,28245.46,0.99,0.04384485666104553,17,17
2025-05-07,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,623,32,591,22.714285714285715,4.712120714991612,0.2074518553769892,1.1234475798840484,50.04,8.14,22,6.0,3,1.0,120,60,0.5,31026.58,0.99,0.051364365971107544,18,18
2025-05-14,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,647,23,624,23.0,4.65985898008574,0.20260256435155394,1.112276612225665,50.04,8.14,22,6.0,3,1.0,121,60,0.5,31211.42,0.99,0.03554868624420402,19,19
2025-05-21,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,681,17,664,22.714285714285715,4.948716593053935,0.21786802610929273,1.0994683987361193,50.05,8.14,22,6.0,3,1.0,120,60,0.5,31125.73,0.99,0.024963289280469897,20,20
2025-05-28,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,724,23,701,23.571428571428573,4.370588154508101,0.18541889140337398,1.0852097120096733,50.05,8.14,22,6.0,3,1.0,122,61,0.5,31702.54,0.99,0.031767955801104975,21,21
2025-06-04,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,761,19,742,22.857142857142858,4.642307659791977,0.203100960115899,1.0697084758065654,50.05,8.14,22,6.0,3,1.0,121,60,0.5,31101.47,0.99,0.024967148488830485,22,22
2025-06-11,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,802,21,781,23.0,4.566962103755937,0.19856356972851902,1.0531907330563803,50.05,8.14,22,6.0,3,1.0,121,60,0.5,31174.73,0.99,0.026184538653366583,23,23
2025-06-18,SKU_1,Head & Shoulders Shampoo,Personal Care,Hamburg,Hamburg WH,841,23,818,22.571428571428573,4.403152859263554,0.1950763924990182,1.0358973496431336,50.06,8.14,22,6.0,3,1.0,120,60,0.5,30800.72,0.99,0.027348394768133173,24,24
2025-01-01,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,126,14,112,14.0,4.2,0.3,1.0,50.0,6.26,21,6.0,4,1.5,108,54,0.5,21936.32,0.99,0.1111111111111111,0,0
2025-01-08,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,112,18,94,18.0,5.3999999999999995,0.3,1.0180805020382984,50.0,6.26,21,6.0,4,1.5,122,61,0.5,26685.27,0.99,0.16071428571428573,1,1
2025-01-15,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,148,15,133,15.0,4.5,0.3,1.0358973496431336,50.0,6.26,21,6.0,4,1.5,111,55,0.5,23017.76,0.99,0.10135135135135136,2,2
2025-01-22,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,194,15,179,15.0,4.5,0.3,1.0531907330563803,50.0,6.26,21,6.0,4,1.5,111,55,0.5,23017.76,0.99,0.07731958762886598,3,3
2025-01-29,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,179,14,165,14.0,4.2,0.3,1.0697084758065654,50.01,6.26,21,6.0,4,1.5,108,54,0.5,21936.46,0.99,0.0782122905027933,4,4
2025-02-05,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,165,14,151,14.0,4.2,0.3,1.0852097120096733,50.01,6.26,21,6.0,4,1.5,108,54,0.5,21936.46,0.99,0.08484848484848485,5,5
2025-02-12,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,206,21,185,15.857142857142858,2.4743582965269675,0.15604061329449345,1.0994683987361193,50.01,8.14,21,6.0,4,1.5,100,50,0.5,28766.06,0.99,0.10194174757281553,6,6
2025-02-19,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,185,19,166,16.571428571428573,2.5555062599997598,0.1542115846551579,1.112276612225665,50.01,6.26,21,6.0,4,1.5,117,58,0.5,24170.82,0.99,0.10270270270270271,7,7
2025-02-26,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,220,22,198,17.142857142857142,3.1815796359028696,0.1855921454276674,1.1234475798840484,50.02,8.14,21,6.0,4,1.5,104,52,0.5,30770.71,0.99,0.1,8,8
2025-03-05,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,256,15,241,17.142857142857142,3.1815796359028696,0.1855921454276674,1.1328184038479816,50.02,8.14,21,6.0,4,1.5,104,52,0.5,30770.71,0.99,0.05859375,9,9
2025-03-12,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,347,19,328,17.714285714285715,3.1036515689143473,0.1752061369548422,1.1402524364028122,50.02,8.14,21,6.0,4,1.5,106,53,0.5,31556.73,0.99,0.05475504322766571,10,10
2025-03-19,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,485,20,465,18.571428571428573,2.770102775666474,0.14915938022819472,1.1456412726139078,50.02,8.14,21,6.0,4,1.5,109,54,0.5,32584.55,0.99,0.041237113402061855,11,11
2025-03-26,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,465,19,446,19.285714285714285,2.0503857277724746,0.10631629699560981,1.148906331114708,50.03,8.14,21,6.0,4,1.5,111,55,0.5,33391.46,0.99,0.04086021505376344,12,12
2025-04-02,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,446,30,416,20.571428571428573,4.304719763805532,0.20925721074054668,1.15,50.03,8.14,21,6.0,4,1.5,114,57,0.5,35822.82,0.99,0.06726457399103139,13,13
2025-04-09,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,469,21,448,20.857142857142858,4.257046978786097,0.20410499213358,1.148906331114708,50.03,8.14,21,6.0,4,1.5,115,57,0.5,36112.35,0.99,0.04477611940298507,14,14
2025-04-16,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,557,18,539,20.285714285714285,4.333071682315172,0.21360212518455074,1.1456412726139078,50.03,8.14,21,6.0,4,1.5,114,57,0.5,35526.81,0.99,0.03231597845601436,15,15
2025-04-23,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,539,26,513,21.857142857142858,4.120630029101702,0.18852555688700595,1.1402524364028122,50.04,8.14,21,6.0,4,1.5,118,59,0.5,37519.67,0.99,0.04823747680890538,16,16
2025-04-30,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,570,37,533,24.428571428571427,6.477590885002648,0.2651645391521552,1.1328184038479816,50.04,8.14,21,6.0,4,1.5,125,62,0.5,41779.0,0.99,0.06491228070175438,17,17
2025-05-07,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,706,23,683,24.857142857142858,6.266203485560374,0.25208864597081965,1.1234475798840484,50.04,8.14,21,6.0,4,1.5,126,63,0.5,42321.71,0.99,0.032577903682719546,18,18
2025-05-14,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,683,28,655,26.142857142857142,5.841442371503106,0.2234431508225232,1.112276612225665,50.04,8.14,21,6.0,4,1.5,129,64,0.5,43690.92,0.99,0.040995607613469986,19,19
2025-05-21,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,655,28,627,25.857142857142858,5.692816812906079,0.22016418613448924,1.0994683987361193,50.05,8.14,21,6.0,4,1.5,128,64,0.5,43328.58,0.99,0.042748091603053436,20,20
2025-05-28,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,691,27,664,26.714285714285715,5.3375833406484015,0.1998025849440578,1.0852097120096733,50.05,8.14,21,6.0,4,1.5,130,65,0.5,44298.01,0.99,0.03907380607814761,21,21
2025-06-04,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,726,28,698,28.142857142857142,3.979539507766891,0.1414049571287728,1.0697084758065654,50.05,8.14,21,6.0,4,1.5,134,67,0.5,45796.56,0.99,0.03856749311294766,22,22
2025-06-11,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,830,27,803,28.285714285714285,3.9175169145148816,0.1384980727353746,1.0531907330563803,50.05,8.14,21,6.0,4,1.5,134,67,0.5,45935.73,0.99,0.03253012048192771,23,23
2025-06-18,SKU_1,Head & Shoulders Shampoo,Personal Care,Lyon,Lyon WH,930,26,904,26.714285714285715,1.6659862556700857,0.06236312187000321,1.0358973496431336,50.06,8.14,21,6.0,4,1.5,130,65,0.5,43418.47,0.99,0.02795698924731183,24,24
2025-01-01,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,158,13,145,13.0,3.9,0.3,1.0,50.0,6.26,26,6.0,4,1.5,104,52,0.5,20772.34,0.99,0.08227848101265822,0,0
2025-01-08,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,145,11,134,11.0,3.3,0.3,1.0180805020382984,50.0,6.26,26,6.0,4,1.5,95,47,0.5,18155.91,0.99,0.07586206896551724,1,1
2025-01-15,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,134,9,125,9.0,2.6999999999999997,0.3,1.0358973496431336,50.0,6.26,26,6.0,4,1.5,86,43,0.5,15668.0,0.99,0.06716417910447761,2,2
2025-01-22,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,125,9,116,9.0,2.6999999999999997,0.3,1.0531907330563803,50.0,6.26,26,6.0,4,1.5,86,43,0.5,15668.0,0.99,0.072,3,3
2025-01-29,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,168,14,154,14.0,4.2,0.3,1.0697084758065654,50.01,6.26,26,6.0,4,1.5,108,54,0.5,22004.09,0.99,0.08333333333333333,4,4
2025-02-05,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,201,10,191,10.0,3.0,0.3,1.0852097120096733,50.01,8.14,26,6.0,4,1.5,80,40,0.5,20772.47,0.99,0.04975124378109453,5,5
2025-02-12,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,277,13,264,11.285714285714286,1.9059520091609046,0.16888182359653583,1.0994683987361193,50.01,8.14,26,6.0,4,1.5,85,42,0.5,22107.59,0.99,0.04693140794223827,6,6
2025-02-19,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,304,9,295,10.714285714285714,1.9059520091609046,0.1778888541883511,1.112276612225665,50.01,8.14,26,6.0,4,1.5,82,41,0.5,21282.51,0.99,0.029605263157894735,7,7
2025-02-26,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,295,15,280,11.285714285714286,2.4327694808466287,0.21556185273324557,1.1234475798840484,50.02,8.14,26,6.0,4,1.5,85,42,0.5,22290.41,0.99,0.05084745762711865,8,8
2025-03-05,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,364,16,348,12.285714285714286,2.710523708715754,0.22062402280244506,1.1328184038479816,50.02,8.14,26,6.0,4,1.5,88,44,0.5,23871.44,0.99,0.04395604395604396,9,9
2025-03-12,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,402,10,392,12.428571428571429,2.5555062599997598,0.20561544620687722,1.1402524364028122,50.02,8.14,26,6.0,4,1.5,89,44,0.5,23969.13,0.99,0.024875621890547265,10,10
2025-03-19,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,477,15,462,12.571428571428571,2.664965443739661,0.21198588757020032,1.1456412726139078,50.02,8.14,26,6.0,4,1.5,89,44,0.5,24167.24,0.99,0.031446540880503145,11,11
2025-03-26,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,462,17,445,13.571428571428571,2.821202522590214,0.20787808061191052,1.148906331114708,50.03,8.14,26,6.0,4,1.5,93,46,0.5,25697.06,0.99,0.0367965367965368,12,12
2025-04-02,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,489,11,478,13.285714285714286,2.962348764761103,0.22297248767019054,1.15,50.03,8.14,26,6.0,4,1.5,92,46,0.5,25439.07,0.99,0.022494887525562373,13,13
2025-04-09,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,478,16,462,14.285714285714286,2.4907993963089563,0.17435595774162693,1.148906331114708,50.03,8.14,26,6.0,4,1.5,95,47,0.5,26556.35,0.99,0.03347280334728033,14,14
2025-04-16,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,462,18,444,14.714285714285714,2.813959371941744,0.19123995731642923,1.1456412726139078,50.03,8.14,26,6.0,4,1.5,97,48,0.5,27322.29,0.99,0.03896103896103896,15,15
2025-04-23,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,535,18,517,15.0,3.0237157840738176,0.20158105227158785,1.1402524364028122,50.04,8.14,26,6.0,4,1.5,98,49,0.5,27897.02,0.99,0.03364485981308411,16,16
2025-04-30,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,563,12,551,15.285714285714286,2.602981022612657,0.1702884781148467,1.1328184038479816,50.04,8.14,26,6.0,4,1.5,99,49,0.5,28069.39,0.99,0.021314387211367674,17,17
2025-05-07,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,645,18,627,15.714285714285714,2.762725657973388,0.1758098145983065,1.1234475798840484,50.04,8.14,26,6.0,4,1.5,100,50,0.5,28778.81,0.99,0.027906976744186046,18,18
2025-05-14,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,676,17,659,15.714285714285714,2.762725657973388,0.1758098145983065,1.112276612225665,50.04,8.14,26,6.0,4,1.5,100,50,0.5,28778.81,0.99,0.02514792899408284,19,19
2025-05-21,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,709,16,693,16.428571428571427,1.9897697538834453,0.12111641980160104,1.0994683987361193,50.05,8.14,26,6.0,4,1.5,102,51,0.5,29547.62,0.99,0.022566995768688293,20,20
2025-05-28,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,693,19,674,16.857142857142858,2.166535841157586,0.12852331261104322,1.0852097120096733,50.05,8.14,26,6.0,4,1.5,104,52,0.5,30251.67,0.99,0.027417027417027416,21,21
2025-06-04,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,726,24,702,17.714285714285715,3.325841921949376,0.1877491407552067,1.0697084758065654,50.05,8.14,26,6.0,4,1.5,106,53,0.5,31717.46,0.99,0.03305785123966942,22,22
2025-06-11,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,801,19,782,17.857142857142858,3.3563828927059234,0.1879574419915317,1.0531907330563803,50.05,8.14,26,6.0,4,1.5,107,53,0.5,31883.74,0.99,0.02372034956304619,23,23
2025-06-18,SKU_1,Head & Shoulders Shampoo,Personal Care,Marseille,Marseille WH,886,23,863,19.428571428571427,2.770102775666474,0.1425788193357744,1.0358973496431336,50.06,8.14,26,6.0,4,1.5,111,55,0.5,33806.09,0.99,0.025959367945823927,24,24
2025-01-01,SKU_1,Head & Shoulders Shampoo,Personal Care,Milan,Milan WH,137,24,113,24.0,7.199999999999999,0.3,1.0,50.0,6.26,22,6.0,5,2.0,141,70,0.5,39930.22,0.957,0.17518248175182483,0,0
2025-01-08,SKU_1,Head & Shoulders Shampoo,Personal Care,Milan,Milan WH,113,23,90,23.0,6.8999999999999995,0.3,1.0180805020382984,50.0,6.26,22,6.0,5,2.0,138,103,0.75,43738.18,0.981,0.20353982300884957,1,1
